stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
1114,1114,"Imperial Highway and Carmenita Road- N/E",,33.917118,-118.046454,,,0,,0
1115,1115,"Imperial Highway and Carmenita Road- S/W",,33.916865,-118.047234,,,0,,0
1116,1116,"Imperial Highway opposite Fairford Avenu",,33.917227,-118.094597,,,0,,0
1117,1117,"Imperial Highway and Fairford Avenue-S/E",,33.91697,-118.09453,,,0,,0
1118,1118,"Imperial Highway and Grovedale Drive- N/",,33.917425,-117.988567,,,0,,0
1119,1119,"Imperial Highway and Grovedale Drive- S/",,33.917188,-117.989015,,,0,,0
1120,1120,"Imperial Highway and Hoxie Avenue- S/E C",,33.916342,-118.103323,,,0,,0
1121,1121,"Imperial Highway opposite Jersey Avenue",,33.916979,-118.086466,,,0,,0
1122,1122,"Imperial Highway and Jersey Avenue- N/E ",,33.91721,-118.08595,,,0,,0
1123,1123,"Imperial Highway and La Mirada Boulevard",,33.91732,-118.011448,,,0,,0
1124,1124,"Imperial Highway and La Mirada Boulevard",,33.917071,-118.011445,,,0,,0
1125,1125,"Imperial Highway and Leffingwell Road - ",,33.91682,-118.049748,,,0,,0
1126,1126,"Imperial Highway and Leffingwell Road- N",,33.917105,-118.049812,,,0,,0
1128,1128,"Imperial Highway and Market Place (West)",,33.917484,-117.962654,,,0,,0
1129,1129,"Imperial Highway and Meyer Road- N/W Cor",,33.917186,-118.034523,,,0,,0
1130,1130,"Imperial Highway and Meyer Road- S/W Cor",,33.916944,-118.034084,,,0,,0
1131,1131,"Imperial Highway and Ocaso Avenue- N/W C",,33.916634,-118.003529,,,0,,0
1132,1132,"Imperial Highway and Ocaso Avenue- S/W C",,33.916409,-118.003385,,,0,,0
1133,1133,"Imperial Highway and Orr and Day Road",,33.916974,-118.09079,,,0,,0
1134,1134,"Imperial Highway and Oxford Drive- N/E C",,33.917388,-117.998781,,,0,,0
1135,1135,"Imperial Highway and Oxford Drive- S/W C",,33.91713,-117.999129,,,0,,0
1136,1136,"Imperial Highway and Paddison Avenue- N/",,33.91727,-118.076615,,,0,,0
1137,1137,"Imperial Highway and Paddison Avenue- S/",,33.916962,-118.077197,,,0,,0
1138,1138,"Imperial Highway and Shoemaker Avenue- N",,33.917178,-118.054974,,,0,,0
1139,1139,"Imperial Highway and Shoemaker Avenue- S",,33.916913,-118.054857,,,0,,0
1140,1140,"Imperial Highway and Springview Drive- N",,33.917256,-118.020442,,,0,,0
1141,1141,"Imperial Highway and Studebaker Road- N/",,33.917219,-118.100004,,,0,,0
1142,1142,"Imperial Highway and Studebaker Road-S/E",,33.91694,-118.09867,,,0,,0
1143,1143,"Imperial Highway and Tigrina Avenue- N/E",,33.917465,-117.98053,,,0,,0
1144,1144,"Imperial Highway and Tigrina Avenue- S/W",,33.917229,-117.980998,,,0,,0
1145,1145,"Imperial Highway and Valley View Avenue-",,33.917214,-118.02977,,,0,,0
1146,1146,"Imperial Highway and Valley View Avenue-",,33.916963,-118.029779,,,0,,0
1147,1147,"Imperial Highway and Volunteer Avenue- N",,33.917259,-118.069018,,,0,,0
1148,1148,"Imperial Highway and Volunteer Avenue- S",,33.917018,-118.068395,,,0,,0
1149,1149,"Beach/Imperial",,33.91779,-117.967741,,,0,,0
1150,1150,"Imperial/Firestone",,33.917221,-118.090745,,,0,,0
1151,1151,"Imperial/Idaho",,33.917482,-117.959928,,,0,,0
1152,1152,"Imperial/Norwalk",,33.916998,-118.074493,,,0,,0
