stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
00977,,"Claremont Blvd and 1st St W",,  34.094743,-117.705229,,,0,
00978,,"Claremont Blvd and 9th St N",,  34.102693,-117.703063,,,0,
00979,,"Claremont Blvd and Foothill Blvd N",,  34.106510,-117.703080,,,0,
00981,,"Claremont Transit Center   E",,  34.094530,-117.712443,,,0,
00982,,"1st St and Columbia Ave W (CTC)",,  34.094773,-117.711613,,,0,
00983,,"Cogswell Rd and Deana St E",,  34.072169,-118.014251,,,0,
00984,,"Cogswell Rd and Exline St E",,  34.066373,-118.017221,,,0,
00985,,"Cogswell Rd and Ferris Rd E",,  34.069574,-118.015568,,,0,
00986,,"Cogswell Rd and Killian St E",,  34.082666,-118.009077,,,0,
00987,,"Cogswell Rd and Lambert Ave E",,  34.079247,-118.010728,,,0,
00988,,"Cogswell Rd and Lower Azusa Rd E",,  34.087662,-118.006627,,,0,
00989,,"Cogswell Rd and Ramona Blvd E",,  34.075025,-118.012820,,,0,
00991,,"Colima Rd and Albatross Rd W",,  33.990664,-117.924960,,,0,
00993,,"Colima Rd and Allenton Ave N",,  33.981307,-117.966645,,,0,
00994,,"Colima Rd and Allenton Ave S",,  33.981010,-117.966025,,,0,
00995,,"Colima Rd and Avalo Dr N",,  33.980614,-117.977302,,,0,
00996,,"Colima Rd and Avalo Dr S",,  33.980883,-117.976801,,,0,
00997,,"Colima Rd and Banida Ave E",,  33.986938,-117.881186,,,0,
00998,,"Colima Rd and Banida Ave W",,  33.987164,-117.881545,,,0,
00999,,"Colima Rd and Batson Ave E",,  33.988442,-117.903365,,,0,
01001,,"Golden Springs Rd and Calbourne Dr E",,  33.994209,-117.858221,,,0,
01002,,"Colima Rd and Camino del Sur  N",,  33.977821,-117.982020,,,0,
01003,,"Colima Rd and Camino del Sur S",,  33.978204,-117.982003,,,0,
01004,,"Colima Rd and Carretera Dr N",,  33.953979,-118.002993,,,0,
01005,,"Colima Rd and Brea Canyon Cut-off Rd E",,  33.986967,-117.869343,,,0,
01006,,"Colima Rd and Fullerton Rd W",,  33.988562,-117.906122,,,0,
01009,,"Colima Rd and Greencastle Ave W",,  33.987958,-117.896685,,,0,
01011,,"Colima Rd and Hacienda Blvd S",,  33.981299,-117.973499,,,0,
01012,,"Colima Rd and Halliburton Rd N",,  33.989950,-117.945753,,,0,
01013,,"Colima Rd and Halliburton Rd W",,  33.990284,-117.945169,,,0,
01014,,"Colima Rd and Jellick Ave W",,  33.988264,-117.900917,,,0,
01016,,"Colima Rd and Larkvane Rd E",,  33.988738,-117.909447,,,0,
01019,,"Colima Rd and Manor Gate Rd N",,  33.990941,-117.934365,,,0,
01020,,"Colima Rd and Manor Gate Rd S",,  33.990799,-117.934721,,,0,
01022,,"Colima Rd and Mar Vista Dr N",,  33.961729,-118.001796,,,0,
01023,,"Colima Rd and Mar Vista Dr S",,  33.961521,-118.001972,,,0,
01024,,"Colima Rd and Nausika Ave E",,  33.986726,-117.877498,,,0,
01025,,"Colima Rd and Nausika Ave W",,  33.986979,-117.878088,,,0,
01027,,"Colima Rd and Nogales St E",,  33.987382,-117.888683,,,0,
01028,,"Colima Rd and Otterbien Ave E",,  33.987128,-117.884527,,,0,
01029,,"Colima Rd and Otterbien Ave W",,  33.987340,-117.884659,,,0,
01034,,"Colima Rd and Paso Real Ave E",,  33.987857,-117.893944,,,0,
01036,,"Colima Rd and Punta Del Este Dr N",,  33.986081,-117.953976,,,0,
01037,,"Colima Rd and Punta Del Este Dr S",,  33.985988,-117.953629,,,0,
01038,,"Colima Rd and Sierra Ridge Wy S",,  33.982703,-117.959681,,,0,
01039,,"Colima Rd and Stimson Ave N",,  33.983066,-117.959493,,,0,
01042,,"Colima Rd and Walnut Hall Rd E",,  33.990291,-117.918092,,,0,
01045,,"Colima Rd and Whittier Blvd N",,  33.948813,-118.006106,,,0,
01052,,"Colorado Blvd and Allen Ave E",,  34.145921,-118.113380,,,0,
01053,,"Colorado Blvd and Allen Ave W",,  34.146111,-118.113446,,,0,
01054,,"Colorado Blvd and Arroyo Pkwy E",,  34.145753,-118.146968,,,0,
01058,,"Colorado Blvd and Catalina Ave E",,  34.145850,-118.129102,,,0,
01059,,"Colorado Blvd and Catalina Ave W",,  34.146009,-118.129674,,,0,
01060,,"Colorado Blvd and El Molino Ave E",,  34.145831,-118.136637,,,0,
01061,,"Colorado Blvd and Garfield Ave E",,  34.145764,-118.144377,,,0,
01063,,"Colorado Blvd and Garfield Ave W",,  34.145943,-118.144711,,,0,
01066,,"Colorado Blvd and Hill Ave E",,  34.145878,-118.121034,,,0,
01067,,"Colorado Blvd and Hill Ave W",,  34.146056,-118.121745,,,0,
01068,,"Colorado Blvd and Lake Ave E",,  34.145844,-118.132178,,,0,
01069,,"Colorado Blvd and Lake Ave W",,  34.145934,-118.133031,,,0,
01070,,"Colorado Blvd and Los Robles Ave E",,  34.145760,-118.141155,,,0,
01071,,"Colorado Blvd and Los Robles Ave W",,  34.145880,-118.141750,,,0,
01074,,"Colorado Blvd and Marengo Ave W",,  34.145850,-118.146172,,,0,
01085,,"Rosemead Blvd and Colorado Blvd E",,  34.146028,-118.073535,,,0,
01086,,"Colorado Blvd and San Gabriel Blvd W",,  34.146231,-118.094899,,,0,
01088,,"Colorado Blvd and Sierra Bonita Ave E",,  34.145898,-118.117316,,,0,
01089,,"Colorado Blvd and Sierra Madre Blvd E",,  34.146006,-118.101214,,,0,
01090,,"Colorado Blvd and Sierra Madre Blvd W",,  34.146192,-118.102110,,,0,
01097,,"Copley Dr and AQMD W",,  33.999403,-117.831319,,,0,
01098,,"Copley Dr and Diamond Bar City Hall E",,  33.998366,-117.833813,,,0,
01099,,"Copley Dr and Golden Springs Dr",,  33.999574,-117.830838,,,0,
01100,,"Copley Dr and Valley Vista Dr E",,  33.998415,-117.835799,,,0,
01105,,"Corporate Center Dr and Devry University",,  34.063410,-117.802909,,,0,
01108,,"County Rd and Garey Ave S",,  34.026007,-117.748543,,,0,
01109,,"County Rd and Towne S",,  34.026213,-117.740631,,,0,
01110,,"Covina Blvd and Hospital Entrance N",,  34.099087,-117.833422,,,0,
01111,,"Covina Blvd and Bonnie Cove Ave N",,  34.099349,-117.854627,,,0,
01112,,"Covina Blvd and Bonnie Cove Ave S",,  34.099492,-117.854885,,,0,
01120,,"Covina Blvd and Lyman Ave S",,  34.099499,-117.849444,,,0,
01121,,"Covina Blvd and Lone Hill Ave",,  34.099533,-117.829876,,,0,
01122,,"Covina Blvd and Mangrove Ave N",,  34.099345,-117.860210,,,0,
01123,,"Covina Blvd and Mangrove Ave S",,  34.099449,-117.860226,,,0,
01124,,"Covina Blvd and Sunflower Ave N",,  34.099369,-117.846663,,,0,
01125,,"Covina Blvd and Sunflower Ave S",,  34.099518,-117.846749,,,0,
01128,,"Covina Blvd and Valley Center Ave N",,  34.099353,-117.838003,,,0,
01129,,"Covina Blvd and Valley Center Ave S",,  34.099526,-117.838002,,,0,
01131,,"Workman Mill Rd. and FedEx S",,  34.023880,-118.034686,,,0,
01142,,"Diamond Bar Blvd and Golden Springs Dr E",,  34.019663,-117.808856,,,0,
01143,,"Diamond Bar Blvd and Golden Springs Dr",,  34.019168,-117.808824,,,0,
01144,,"Diamond Bar Blvd and Highland Valley Rd E",,  34.036741,-117.805226,,,0,
01145,,"Diamond Bar Blvd and Highland Valley Rd W",,  34.036217,-117.806042,,,0,
01146,,"Diamond Bar Blvd and Diamond Bar Ranch S",,  34.020676,-117.809969,,,0,
01147,,"Diamond Bar Blvd and Diamond Bar Park & Ride E",,  34.024564,-117.811812,,,0,
01148,,"Diamond Bar Blvd and Diamond Bar Park & Ride W",,  34.025362,-117.811998,,,0,
01149,,"Diamond Bar Blvd and Sunset Crossing Rd E",,  34.028898,-117.810370,,,0,
01150,,"Diamond Bar Blvd and Sunset Crossing Rd",,  34.028890,-117.810634,,,0,
01152,,"Diamond Bar Blvd and Gentle Springs",,  34.020808,-117.809744,,,0,
01156,,"Diamond Ranch High School",,  34.022865,-117.777257,,,0,
01159,,"Duarte Rd and Buena Vista St E",,  34.132164,-117.977132,,,0,
01161,,"Duarte Rd and Hope Dr E",,  34.132171,-117.971042,,,0,
01163,,"Durward Wy and D St",,  34.111055,-117.764052,,,0,
01167,,"East End Ave and Holt W",,  34.062586,-117.724145,,,0,
01168,,"East End Ave and Mission W",,  34.056265,-117.723998,,,0,
01170,,"El Monte Station",,  34.072078,-118.045257,,,0,place_EMS
01179,,"Fairplex Dr and Elwood Ave E",,  34.068469,-117.787896,,,0,
01180,,"Fairplex Dr and Elwood Ave W",,  34.068395,-117.788061,,,0,
01183,,"Francisquito  and California Ave W",,  34.050602,-117.949546,,,0,
01185,,"Figueroa St and 5th St E",,  34.051896,-118.257409,,,0,
01186,,"Figueroa St and 7th St E",,  34.049247,-118.259943,,,0,
01187,,"Figueroa St and 8th St E",,  34.047796,-118.261276,,,0,
01188,,"Figueroa St and 9th St E",,  34.046477,-118.262463,,,0,
01193,,"6th St and Hope St/ Flower St W",,  34.049757,-118.256929,,,0,
01194,,"Foothill Blvd and Alameda/Azusa W",,  34.133647,-117.906620,,,0,
01195,,"Foothill Blvd and Amelia Ave E",,  34.126833,-117.819898,,,0,
01197,,"Foothill Blvd and Amelia Ave W",,  34.127050,-117.820093,,,0,
01201,,"Foothill Blvd and Baseline Rd W",,  34.121337,-117.788862,,,0,
01204,,"Foothill Blvd and Chelsea Dr E",,  34.115488,-117.771839,,,0,
01205,,"Foothill Blvd and Chelsea Dr W",,  34.115664,-117.771733,,,0,
01209,,"Foothill Blvd and Citrus Ave W",,  34.133463,-117.890217,,,0,
01211,,"Foothill Blvd and Claremont Blvd S",,  34.107058,-117.703425,,,0,
01215,,"Foothill Blvd and Dartmouth Ave  E",,  34.106925,-117.713319,,,0,
01216,,"Foothill Blvd and Dartmouth Ave W",,  34.107184,-117.713503,,,0,
01223,,"Foothill Blvd and D St E",,  34.113123,-117.764792,,,0,
01225,,"Foothill Blvd and D St W",,  34.113365,-117.764835,,,0,
01226,,"Foothill Blvd and Dalton Ave E",,  34.133428,-117.904671,,,0,
01227,,"Foothill Blvd and Dalton Ave W",,  34.133634,-117.904598,,,0,
01228,,"Foothill Blvd and Damien Ave W",,  34.119201,-117.782220,,,0,
01230,,"Foothill Blvd and Elwood Ave S",,  34.135976,-117.850436,,,0,
01231,,"Foothill Blvd and Elwood Ave N",,  34.136152,-117.850449,,,0,
01233,,"Foothill Blvd and Emerald Ave E",,  34.113958,-117.767387,,,0,
01234,,"Foothill Blvd and Emerald Ave W",,  34.114622,-117.768630,,,0,
01235,,"Foothill Blvd and Falcon St E",,  34.109310,-117.753294,,,0,
01237,,"Foothill Blvd and Bradford St. W",,  34.110260,-117.755550,,,0,
01238,,"Foothill Blvd and Fruit St W",,  34.112491,-117.762244,,,0,
01239,,"Citrus College North (Foothill Blvd and Galanto E)",,  34.135904,-117.885194,,,0,
01240,,"Foothill Blvd and Barranca Ave E",,  34.135913,-117.881566,,,0,
01243,,"Foothill Blvd and Garey Ave E",,  34.107555,-117.748023,,,0,
01245,,"Foothill Blvd and Garey Ave W",,  34.108129,-117.749121,,,0,
01248,,"Foothill Blvd and Grand Ave E",,  34.135952,-117.873026,,,0,
01250,,"Foothill Blvd and Indian Hill Blvd E",,  34.106957,-117.720979,,,0,
01252,,"Foothill Blvd and Indian Hill Blvd W",,  34.107190,-117.720757,,,0,
01253,,"Foothill Blvd and Irwindale Ave E",,  34.133574,-117.932954,,,0,
01254,,"Irwindale Ave and Foothill Blvd S",,  34.133239,-117.933694,,,0,
01255,,"Foothill Blvd and Irwindale Ave W",,  34.133777,-117.933231,,,0,
01257,,"Foothill Blvd and Live Oak Ave S",,  34.135995,-117.855000,,,0,
01258,,"Foothill Blvd and Live Oak Ave N",,  34.136146,-117.855181,,,0,
01261,,"Foothill Blvd and Lone Hill Ave S",,  34.136076,-117.828821,,,0,
01265,,"Foothill Blvd and Loraine Ave S",,  34.135998,-117.845968,,,0,
01266,,"Foothill Blvd and Loraine Ave N",,  34.136182,-117.846100,,,0,
01270,,"Foothill Blvd and Mills Ave E",,  34.106841,-117.706782,,,0,
01272,,"Mills Ave and Foothill Blvd",,  34.107330,-117.707077,,,0,
01273,,"Foothill Blvd and Mills Ave W",,  34.107128,-117.707504,,,0,
01275,,"Foothill Blvd and Minnesota Ave S",,  34.136003,-117.861725,,,0,
01276,,"Foothill Blvd and Minnesota Ave N",,  34.136126,-117.861401,,,0,
01280,,"Foothill Blvd and Mountain Ave E",,  34.106973,-117.729334,,,0,
01283,,"Foothill Blvd and Mountain Ave W",,  34.107191,-117.728719,,,0,
01284,,"Foothill Blvd and Orange Ave E",,  34.133465,-117.912420,,,0,
01287,,"Foothill Blvd and Orange Ave W",,  34.133671,-117.912473,,,0,
01290,,"Foothill Blvd and Pasadena Ave E",,  34.133405,-117.902758,,,0,
01291,,"Foothill Blvd and Pasadena Ave W",,  34.133638,-117.902272,,,0,
01292,,"Foothill Blvd and Ramona Ave E",,  34.121396,-117.789652,,,0,
01293,,"Foothill Blvd and Rosemead Blvd W",,  34.150280,-118.073949,,,0,
01295,,"Foothill Blvd and Rockvale Ave E",,  34.133416,-117.896575,,,0,
01296,,"Foothill Blvd and San Dimas Ave E",,  34.124493,-117.806611,,,0,
01297,,"Foothill Blvd and San Dimas Ave W",,  34.124808,-117.807334,,,0,
01298,,"Foothill Blvd and San Dimas Canyon Rd E",,  34.122393,-117.794381,,,0,
01299,,"Foothill Blvd and San Dimas Canyon Rd W",,  34.122682,-117.794793,,,0,
01300,,"Foothill Blvd and San Gabriel Blvd E",,  34.133462,-117.908405,,,0,
01301,,"Foothill Blvd and San Gabriel Blvd N",,  34.133459,-117.908907,,,0,
01303,,"Foothill Blvd and San Gabriel Blvd W",,  34.133641,-117.909300,,,0,
01304,,"Foothill Blvd and Sierra Madre Villa Ave W",,  34.150170,-118.082095,,,0,
01308,,"Foothill Blvd and Sumner Ave E",,  34.107063,-117.741381,,,0,
01309,,"Foothill Blvd and Sumner Ave W",,  34.107221,-117.742319,,,0,
01310,,"Foothill Blvd and Sunnyslope Ave W",,  34.150048,-118.090838,,,0,
01311,,"Foothill Blvd and Todd Ave E",,  34.133525,-117.924461,,,0,
01314,,"Foothill Blvd and Todd Ave W",,  34.133731,-117.924663,,,0,
01316,,"Foothill Blvd and Towne Ave E",,  34.107008,-117.736397,,,0,
01318,,"Foothill Blvd and Towne Ave W",,  34.107199,-117.737242,,,0,
01319,,"Foothill Blvd and Towne Center Dr E",,  34.110842,-117.757871,,,0,
01322,,"Foothill Blvd and Towne Center Dr W",,  34.111303,-117.758683,,,0,
01323,,"Foothill Blvd and Valenica St",,  34.135922,-117.876671,,,0,
01324,,"Foothill Blvd and Valencia St W",,  34.136082,-117.876661,,,0,
01325,,"Foothill Blvd and Valley Center Ave E",,  34.136046,-117.837148,,,0,
01327,,"Foothill Blvd and Valley Center Ave N",,  34.136205,-117.838196,,,0,
01329,,"Foothill Blvd and Vernon Ave E",,  34.133494,-117.915427,,,0,
01332,,"Foothill Blvd and Vernon Ave W",,  34.133670,-117.915846,,,0,
01337,,"Foothill Blvd and Walnut Ave E",,  34.123888,-117.802489,,,0,
01338,,"Foothill Blvd and Longhorn Rd W",,  34.124394,-117.804172,,,0,
01342,,"Foothill Blvd and Wheeler Ave W",,  34.117596,-117.777450,,,0,
01344,,"Foothill Blvd and Gordon Ave S",,  34.136071,-117.833226,,,0,
01345,,"Foothill Blvd and Whispering Oaks Dr N",,  34.136230,-117.832452,,,0,
01347,,"Foothill Blvd and White Ave E",,  34.111815,-117.760871,,,0,
01351,,"Foothill Blvd and Woodglen Dr E",,  34.124992,-117.809362,,,0,
01353,,"Foothill Blvd and Woodglen Dr W",,  34.125351,-117.810306,,,0,
01354,,"Francisquito Ave and Baldwin Park Blvd E",,  34.071049,-117.977601,,,0,
01355,,"Francisquito Ave and Baldwin Park Blvd W",,  34.071692,-117.978242,,,0,
01358,,"Francisquito and California Ave E",,  34.050376,-117.949474,,,0,
01359,,"Francisquito Ave and Dalewood St W",,  34.067374,-117.972359,,,0,
01360,,"Francisquito Ave and Frazier St E",,  34.074924,-117.982880,,,0,
01361,,"Francisquito Ave and Frazier St W",,  34.074732,-117.982332,,,0,
01362,,"Francisquito and Hacienda W",,  34.048944,-117.947282,,,0,
01363,,"Francisquito and Orange E",,  34.057371,-117.958942,,,0,
01364,,"Francisquito and Orange W",,  34.057266,-117.958602,,,0,
01365,,"Francisquito and Puente E",,  34.063993,-117.968018,,,0,
01366,,"Francisquito and Puente W",,  34.064152,-117.967959,,,0,
01368,,"Francisquito and Sunset E",,  34.053659,-117.953892,,,0,
01369,,"Francisquito and Sunset W",,  34.053626,-117.953579,,,0,
01370,,"Francisquito Ave and Vineland Ave E",,  34.067850,-117.973260,,,0,
01371,,"Francisquito and Willow E",,  34.060862,-117.963658,,,0,
01372,,"Francisquito and Willow W",,  34.061120,-117.963823,,,0,
01374,,"Covina Metrolink (Front and Citrus Ave N)",,  34.091659,-117.889902,,,0,
01375,,"Covina Metrolink (Front and Citrus Ave S)",,  34.091514,-117.889796,,,0,
01377,,"Gale Ave and Seventh Ave S",,  34.019624,-117.987366,,,0,
01380,,"Gale Ave and Azusa Ave N",,  34.000174,-117.931136,,,0,
01381,,"Gale Ave and Azusa Ave S",,  34.000293,-117.931117,,,0,
01382,,"Gale Ave and Bixby Dr N",,  34.004601,-117.944396,,,0,
01383,,"Gale Ave and Bixby Dr S",,  34.004740,-117.944394,,,0,
01386,,"Gale Ave and Fieldgate Ave N",,  34.006552,-117.948882,,,0,
01387,,"Gale Ave and Fieldgate Ave S",,  34.006604,-117.948627,,,0,
01388,,"Gale Ave and Green Dr N",,  34.001467,-117.937520,,,0,
01390,,"Gale Ave and Green Dr S",,  34.001591,-117.937392,,,0,
01393,,"Gale Ave and Hinnen Ave N",,  34.007902,-117.953442,,,0,
01395,,"Gale Ave and John Reed Ct N",,  34.002431,-117.940006,,,0,
01396,,"Gale Ave and John Reed Ct S",,  34.002597,-117.940056,,,0,
01398,,"Gale Ave and Post Office N",,  34.013312,-117.970687,,,0,
01399,,"Gale Ave and Kwis Ave S",,  34.012958,-117.970275,,,0,
01402,,"Gale Ave and Latchford Ave. N",,  34.018604,-117.984453,,,0,
01406,,"Gale Ave and Ninth Ave N",,  34.016669,-117.979728,,,0,
01407,,"Gale Ave and Ninth Ave S",,  34.016644,-117.980051,,,0,
01408,,"Gale Ave and Stimson Ave N",,  34.008773,-117.956374,,,0,
01409,,"Gale Ave and Stimson Ave S",,  34.008699,-117.955712,,,0,
01411,,"Gale Ave and Turnbull Canyon Rd N",,  34.014926,-117.975432,,,0,
01412,,"Gale Ave and Turnbull Canyon Rd S",,  34.014695,-117.975320,,,0,
01416,,"Garey Ave and 3rd St N",,  34.057105,-117.750080,,,0,
01418,,"Garey Ave and 9th St N",,  34.051233,-117.749840,,,0,
01419,,"Garey Ave and 9th St S",,  34.051662,-117.750017,,,0,
01420,,"Garey Ave and Aliso St N",,  34.081132,-117.752663,,,0,
01421,,"Garey Ave and Aliso St S",,  34.081004,-117.752819,,,0,
01422,,"Garey Ave and Alvarado N",,  34.068065,-117.751943,,,0,
01423,,"Garey Ave and Alvarado St S",,  34.067463,-117.752043,,,0,
01424,,"Garey Ave and Arrow Hwy N",,  34.090462,-117.748907,,,0,
01425,,"Garey Ave and Arrow Hwy S",,  34.089173,-117.749875,,,0,
01427,,"Garey Ave and Bonita Ave N",,  34.096056,-117.748454,,,0,
01428,,"Garey Ave and Bonita Ave S",,  34.095902,-117.748722,,,0,
01431,,"Garey Ave and Foothill S",,  34.107496,-117.748730,,,0,
01433,,"Garey Ave and Franklin N",,  34.040405,-117.749440,,,0,
01434,,"Garey Ave and Franklin S",,  34.040345,-117.749609,,,0,
01436,,"Garey Ave and Grand N",,  34.047644,-117.749725,,,0,
01437,,"Garey Ave and Grand S",,  34.048031,-117.749893,,,0,
01438,,"Garey Ave and Grove N",,  34.103459,-117.748498,,,0,
01439,,"Garey Ave and Grove St S",,  34.102921,-117.748737,,,0,
01440,,"Garey Ave and Harrison N",,  34.099131,-117.748428,,,0,
01441,,"Garey Ave and Harrison S",,  34.099356,-117.748689,,,0,
01443,,"Garey Ave and Holt Ave N",,  34.062637,-117.750255,,,0,
01445,,"Garey Ave and Jefferson N",,  34.069994,-117.752013,,,0,
01446,,"Garey Ave and Jefferson Ave S",,  34.069890,-117.752191,,,0,
01447,,"Garey Ave and La Verne N",,  34.086276,-117.751043,,,0,
01448,,"Garey Ave and La Verne Ave S",,  34.085384,-117.751752,,,0,
01449,,"Garey Ave and Lexington N",,  34.037053,-117.749335,,,0,
01450,,"Garey Ave and Lexington S",,  34.036523,-117.749495,,,0,
01451,,"Garey Ave and McKinley N",,  34.074490,-117.752132,,,0,
01452,,"Garey Ave and McKinley S",,  34.074619,-117.752349,,,0,
01453,,"Garey Ave and Mission Blvd N",,  34.055726,-117.749965,,,0,
01454,,"Garey Ave and Mission S",,  34.054751,-117.750166,,,0,
01455,,"Garey Ave and Olive N",,  34.029949,-117.749052,,,0,
01456,,"Garey Ave and Olive S",,  34.029380,-117.749222,,,0,
01457,,"Garey Ave and Orange Grove N",,  34.073218,-117.752132,,,0,
01458,,"Garey Ave and Orange Grove Ave S",,  34.072127,-117.752274,,,0,
01459,,"Garey Ave and Rio Rancho Rd S",,  34.032890,-117.749337,,,0,
01460,,"Garey Ave and Philadelphia St N",,  34.033675,-117.749196,,,0,
01461,,"Garey Ave and Phillips N",,  34.044547,-117.749596,,,0,
01462,,"Garey Ave and Phillips S",,  34.043761,-117.749724,,,0,
01463,,"Garey Ave and 3rd St",,  34.057026,-117.750189,,,0,
01465,,"Garey Ave and Willow N",,  34.078686,-117.752370,,,0,
01466,,"Garey Ave and Willow St S",,  34.078362,-117.752500,,,0,
01467,,"Garvey Ave and Durfee Ave E",,  34.063535,-118.011997,,,0,
01468,,"Garvey Ave and Durfee Ave W",,  34.063809,-118.011843,,,0,
01469,,"Dalewood St and Garden View Ln N",,  34.069498,-117.961534,,,0,
01470,,"Garvey Ave and Lexington Ave E",,  34.062749,-118.039524,,,0,
01471,,"Garvey Ave and Lexington Ave W",,  34.062938,-118.039695,,,0,
01472,,"Garvey Ave and Meeker Ave E",,  34.062752,-118.026158,,,0,
01473,,"Garvey Ave and Meeker Ave W",,  34.062892,-118.026406,,,0,
01474,,"Garvey Ave and Mountain View Rd E",,  34.062742,-118.022213,,,0,
01475,,"Garvey Ave and Mountain View Rd W",,  34.062943,-118.021381,,,0,
01476,,"Garvey Ave and Peck Rd E",,  34.062762,-118.030847,,,0,
01477,,"Garvey Ave and Peck Rd W",,  34.062949,-118.030200,,,0,
01478,,"Garvey Ave and Santa Anita Ave E",,  34.062668,-118.041567,,,0,
01479,,"Garvey Ave and Tyler Ave E",,  34.062761,-118.035449,,,0,
01480,,"Garvey Ave and Tyler Ave W",,  34.062940,-118.035397,,,0,
01481,,"Garvey Ave and Valley Blvd E",,  34.062770,-118.018693,,,0,
01482,,"Garvey Ave and Valley Blvd W",,  34.062963,-118.018673,,,0,
01484,,"Gateway Center Dr and Golden Springs Dr E",,  34.000636,-117.832651,,,0,
01485,,"Gladstone St and Bonnie Cove Ave E",,  34.113839,-117.854751,,,0,
01488,,"Gladstone St and Bonnie Cove Ave W",,  34.114031,-117.854800,,,0,
01490,,"Gladstone St and Rimhurst Ave",,  34.113984,-117.861371,,,0,
01492,,"Gladstone St and Rimhurst Ave S",,  34.113893,-117.861279,,,0,
01493,,"Gladstone St and Sunflower Ave E",,  34.113867,-117.846782,,,0,
01496,,"Gladstone St and Sunflower Ave W",,  34.114005,-117.846871,,,0,
01497,,"Glendora Ave  and Cameron Ave N",,  34.061719,-117.931466,,,0,
01498,,"Glendora Ave and Ada Ave N",,  34.132597,-117.865431,,,0,
01499,,"Glendora Ave and Ada Ave S",,  34.132171,-117.865429,,,0,
01500,,"Glendora Ave and Arrow Hwy N",,  34.106240,-117.863720,,,0,
01501,,"Glendora Ave and Arrow Hwy S",,  34.106164,-117.863928,,,0,
01502,,"Glendora Ave and Badillo St N",,  34.085991,-117.863710,,,0,
01503,,"Glendora Ave and Badillo St S",,  34.085876,-117.863901,,,0,
01505,,"Glendora Ave and Cameron Ave S",,  34.061791,-117.931694,,,0,
01508,,"Glendora Ave and Cienega Ave N",,  34.103624,-117.863727,,,0,
01509,,"Glendora Ave and Cienega Ave S",,  34.102330,-117.863934,,,0,
01511,,"Glendora Ave and Covina Blvd S",,  34.099055,-117.863926,,,0,
01512,,"Glendora Ave and Cypress St N",,  34.095504,-117.863721,,,0,
01513,,"Glendora Ave and Cypress St S",,  34.096002,-117.863918,,,0,
01514,,"Glendora Ave and Dawson Ave E",,  34.117175,-117.864462,,,0,
01515,,"Glendora Ave and Dawson Ave W",,  34.117422,-117.864273,,,0,
01516,,"Glendora Ave and Foothill Blvd N",,  34.135771,-117.865390,,,0,
01517,,"Glendora Ave and Foothill Blvd S",,  34.135691,-117.865549,,,0,
01519,,"Hacienda Blvd and Francisquito Ave S",,  34.048075,-117.946798,,,0,
01522,,"Glendora Ave and Hill St S",,  34.026685,-117.951099,,,0,
01523,,"Glendora Ave and Hong Kong Plaza S",,  34.058050,-117.935814,,,0,
01524,,"Hacienda Blvd and Maplegrove St S",,  34.045568,-117.949157,,,0,
01526,,"Glendora Ave and Merced Ave S",,  34.055400,-117.938754,,,0,
01529,,"Glendora Ave and Michelle St S",,  34.053266,-117.941163,,,0,
01532,,"Glendora Ave and Nelson Ave S",,  34.023045,-117.952784,,,0,
01534,,"Glendora Ave and Dexter St S",,  34.083342,-117.863889,,,0,
01535,,"Glendora Ave and Route 66 N",,  34.129262,-117.863728,,,0,
01536,,"Glendora Ave and Route 66 S",,  34.128413,-117.863911,,,0,
01537,,"Glendora Ave and Rowland St N",,  34.023499,-117.952344,,,0,
01538,,"Glendora Ave and Ruddock St N",,  34.089687,-117.863723,,,0,
01539,,"Glendora Ave and Ruddock St S",,  34.089498,-117.863902,,,0,
01540,,"Glendora Ave and Mayor Dave Way S",,  34.020272,-117.954175,,,0,
01542,,"Hacienda Blvd and Unruh Ave S",,  34.041649,-117.949638,,,0,
01543,,"Glendora Ave and Vine Ave E",,  34.057748,-117.935828,,,0,
01545,,"Glendora Ave and Wingate St N",,  34.092240,-117.863729,,,0,
01546,,"Glendora Ave and Wingate St S",,  34.092152,-117.863921,,,0,
01548,,"Golden Springs Dr and Adel E",,  34.000694,-117.840595,,,0,
01549,,"Golden Springs Dr and Adel W",,  34.000932,-117.840133,,,0,
01550,,"Golden Springs Dr and Avenida Rancheros S",,  34.037455,-117.795088,,,0,
01551,,"Golden Springs Dr and Brea Canyon Rd E",,  34.000074,-117.843638,,,0,
01552,,"Golden Springs Dr and Brea Canyon Rd W",,  33.999763,-117.844856,,,0,
01553,,"Golden Springs Dr and Calbourne Dr W",,  33.994251,-117.858475,,,0,
01554,,"Golden Springs Dr and Carpio N",,  34.026636,-117.796504,,,0,
01555,,"Golden Springs Dr and Carpio S",,  34.026722,-117.796678,,,0,
01556,,"Golden Springs Dr and Diamond Bar Blvd N",,  34.019121,-117.808151,,,0,
01557,,"Golden Springs Dr and Diamond Bar Blvd S",,  34.019354,-117.808081,,,0,
01558,,"Golden Springs Dr and Ballena S",,  34.024427,-117.800269,,,0,
01564,,"Golden Springs Dr and Golden Prados N",,  34.011507,-117.814049,,,0,
01565,,"Golden Springs Dr and Golden Prados S",,  34.011897,-117.813929,,,0,
01568,,"Golden Springs Dr and Grand Ave N",,  34.007255,-117.820594,,,0,
